Bacteria;Actinobacteriota;Actinobacteria,Bacteria;Actinobacteriota;Coriobacteriia,Bacteria;Bacteroidota;Bacteroidia,Bacteria;Cyanobacteria;Vampirivibrionia,Bacteria;Desulfobacterota;Desulfovibrionia,Bacteria;Firmicutes;Bacilli,Bacteria;Firmicutes;Clostridia,Bacteria;Firmicutes;Negativicutes,Bacteria;Proteobacteria;Gammaproteobacteria,Bacteria;Spirochaetota;Brachyspirae,label
-0.19267150762642232,-0.5004042134124819,0.9139167900878927,5.854013665464424,-0.32023600849478695,-0.36831923751433204,-0.1652007258847575,-0.6931426502584676,-0.5113104978895963,-0.043029394772546366,1
-0.127212134690807,-0.52671447181176,0.42053550754682506,-0.21633807796281668,0.6667247536242552,-0.06719763086795447,0.05310753778807499,-0.5495037941776917,-0.34808745004642955,-0.043029394772546366,0
-0.17957963303929925,-0.30905687959955014,1.4785479907802916,-0.21633807796281668,-0.23977725071334327,-0.4097910755554499,0.17387381130921636,-0.6275298394561378,-0.581445401259707,-0.043029394772546366,1
-0.17957963303929925,-0.5769431469376546,0.8446189244886527,0.03490478458223602,-0.019856646110730618,0.18614120586148297,0.15503633702066227,-0.6851627138095355,-0.5540290299423001,-0.043029394772546366,0
-0.19267150762642232,-0.42147343821464756,0.7892294333230631,-0.21633807796281668,-0.34169167723650523,-0.042855465061211365,-0.4784705037793422,-0.3460154147299259,0.09216846610867453,-0.043029394772546366,0
-0.03556901258094555,-0.1798974292758212,-1.3458280455267602,-0.21633807796281668,5.971638850014107,0.13745687424799677,1.3678600240919538,4.223384861889076,-0.6225699582358174,-0.043029394772546366,3
-0.127212134690807,0.21954013005867387,0.3756382988487259,0.07542782692821226,-0.046676232037878504,-0.5946112233473883,0.5157868720261231,1.504443181816859,0.5470889529684381,-0.043029394772546366,1
-0.19267150762642232,-0.371244763088753,0.47934109067857444,-0.21633807796281668,-0.3470555944219348,-0.4350348030587391,0.5106259201662452,-0.4058649380969159,0.40936950635076613,-0.043029394772546366,0
-0.15339588386505312,1.1427910157060697,1.0559286132525325,-0.21633807796281668,-0.34169167723650523,0.22941616729569292,0.4339857850470593,-0.6669861918980794,-0.6477547644459934,-0.043029394772546366,2
0.8808622085176689,0.9251334234938597,-0.08968222825602983,-0.21633807796281668,-0.3255999256802165,0.07074130870358976,0.2843181811106021,-0.6009300512930312,-0.13927671501269082,-0.043029394772546366,0
-0.14030400927793005,-0.10575033742331015,0.22289018664758428,0.44013520804199846,-0.3524195116073644,-0.5540409470028165,1.7559636039547672,0.010421746655703022,-0.5588109551720803,-0.043029394772546366,3
-0.1664877584521762,0.004274379519125623,-0.8031574360453879,0.42392599110360796,-0.15931849293189962,2.2633393547035605,1.03807520024576,0.025494959948130117,-0.6235263432817735,-0.043029394772546366,1
0.08225785870316202,-0.7324128556606617,0.044277378131233364,-0.21633807796281668,-0.3524195116073644,-0.6198549508506774,-1.2791921848393886,-0.7556521524417681,2.75283166395842,-0.043029394772546366,0
-0.04866088716806862,0.22910749674932046,-0.30538403526211483,0.026800176113040766,-0.24514116789877285,-0.28447399973555026,-0.8936690809065141,-0.6878226926258462,-0.10612203341954758,-0.043029394772546366,0
-0.02247713799382249,2.109095051461375,-0.3671176972220011,0.1159508692741885,-0.3524195116073644,0.12213032540671409,1.031624010420913,-0.49275757942973086,-0.11377311378719603,-0.043029394772546366,0
-0.1664877584521762,-0.27796293785494874,-0.3253925739210503,0.6346458113026844,0.10351344915414964,-0.3403708249214048,0.3186385109787897,-0.16380686581264545,-0.41152765809484787,-0.043029394772546366,0
-0.15339588386505312,-0.01007667051684426,0.6379453605359899,-0.20823346949362145,-0.34169167723650523,-0.1438303750743679,0.3715382675425375,-0.6700895005171085,-0.6165128529447623,-0.043029394772546366,0
-0.03556901258094555,0.24585038845795198,0.3131726171818054,-0.21633807796281668,-0.12713498981932217,-0.3277489611697602,1.1895491373331746,-0.7113191721699237,-0.372953461241287,-0.043029394772546366,1
-0.1664877584521762,-0.6510902387901657,1.1266905182658409,-0.21633807796281668,-0.06276798359416723,-0.6928814482709067,-0.6616842948050053,-0.6315198076806038,-0.27540218655376936,-0.043029394772546366,2
-0.19267150762642232,-0.5936860386462861,-0.7707045623668706,-0.21633807796281668,-0.20759374760076582,-0.6216580742437695,-0.8245123259841511,2.1002784366704477,-0.5119480879202336,-0.043029394772546366,0
-0.127212134690807,0.9490518402204763,1.4009539018346637,-0.21633807796281668,-0.18077416167361793,-0.499045683513508,0.3527007932539834,-0.6740794687415744,-0.5811266062443883,-0.043029394772546366,0
0.0037066111804236346,-0.5458492051930532,1.3277519311312413,-0.21633807796281668,-0.28805250538220945,-0.6667361590710715,-1.0980427745576764,1.0872698374588035,-0.6576374099208727,-0.043029394772546366,0
-0.17957963303929925,-0.6128207720275793,0.17457688598332544,7.523563010118646,-0.255869002269632,0.7955969127266065,-0.04443445236361612,-0.29104251919283886,-0.6723019806255323,-0.043029394772546366,1
-0.15339588386505312,-0.6415228720995191,-0.10798272093188545,-0.20823346949362145,-0.0037648945544418886,-0.611740895581763,0.24406275660355495,-0.666542862095361,0.15752144424900497,-0.043029394772546366,1
-0.19267150762642232,0.36783431376369596,2.0236586659517783,-0.21633807796281668,0.2537031303461778,-0.18620377481203185,0.9317595919322766,-0.6638828832790502,2.8669602794425093,-0.043029394772546366,0
0.02989036035466976,3.4700529632058523,-0.3749259074303662,-0.21633807796281668,0.720363925478551,1.2148231016205153,0.8264761739907688,-0.6111266367555555,-0.5855897364588499,-0.043029394772546366,0
-0.17957963303929925,1.073427607198882,1.3987578427135612,-0.21633807796281668,-0.29341642256763906,-0.49003006654804754,0.1823893818780148,-0.42891808783827495,-0.436712464305024,-0.043029394772546366,0
-0.20576338221354537,-0.2253424210563925,0.3222008602352275,-0.21633807796281668,-0.2612329194550616,1.7575632429412318,-0.11204292172801579,-0.7037825655237102,-0.6404224790936637,-0.043029394772546366,0
-0.20576338221354537,-0.6343473470815342,-1.102065483084363,-0.21633807796281668,-0.3524195116073644,1.2463777609996267,-0.6797476263145779,4.748730678110432,-0.6828222161310489,-0.043029394772546366,1
0.05607410952891589,-0.2612200461463172,-1.1520868297317017,-0.2001288610244262,-0.1861380788590475,-0.41610200743127224,0.8306049354786711,0.1465239960902653,-0.6828222161310489,-0.043029394772546366,0
-0.127212134690807,0.6357205811018005,-0.0072080079301738015,-0.21633807796281668,-0.25050508508420244,0.5089002932249655,0.20200099894555057,0.5016311680677389,-0.6401036840783451,-0.043029394772546366,3
-0.06175276175519168,-0.4382163299232791,-0.463256285412496,-0.21633807796281668,-0.2826885881967799,-0.6649330356779795,-0.5453048303647602,-0.6909260012448754,-0.44659510977990324,-0.043029394772546366,1
-0.1664877584521762,-0.6821841805347671,0.7023630947550017,-0.21633807796281668,-0.0037648945544418886,-0.6568189804090651,-1.1767472904208134,-0.3548820107842948,-0.44308836461139767,-0.043029394772546366,1
-0.19267150762642232,-0.31862424629019676,0.1067430597981539,-0.21633807796281668,-0.21295766478619538,-0.6757517760365319,-1.3168671334164967,0.9347643853236587,-0.08093722720937147,-0.043029394772546366,0
0.2000847299872696,0.18366250496874917,0.4456681841550001,-0.21633807796281668,-0.27732467101135033,-0.3205364675973919,-0.7323893352853318,-0.07381091586080132,0.03064102815216831,-0.043029394772546366,0
-0.08793651092943781,-0.2803547795276104,-1.1357383896079374,-0.21633807796281668,-0.32023600849478695,-0.3998738968934435,0.24354666141756717,-0.6833893945986618,-0.5533914399116627,-0.043029394772546366,0
-0.127212134690807,-0.48126948003118875,-0.26243887911610697,-0.21633807796281668,-0.2719607538259207,-0.5567456320924545,-0.8113518987414626,-0.6199932328099242,-0.6719831856102135,-0.043029394772546366,1
-0.11412026010368394,0.09277252140760657,-0.41982311612846535,-0.21633807796281668,0.2912505506441848,-0.054575767116309896,-0.4464726022480996,1.144902711812201,-0.6238451382970921,-0.043029394772546366,1
-0.19267150762642232,0.09516436308026821,-0.6313768114613564,-0.20823346949362145,0.31270621938590315,-0.2493130935702547,-0.5832378265348622,-0.6381697547213805,-0.6181068280213557,-0.043029394772546366,1
0.042982234941792825,0.7290024063356048,-0.42885135918188744,-0.21633807796281668,-0.3470555944219348,2.3237439883721454,-0.14068620455033778,-0.7077725337481762,-0.4338433091671558,-0.043029394772546366,1
