Bacteria;Acidobacteriota;Aminicenantia,Bacteria;Acidobacteriota;Blastocatellia,Bacteria;Actinobacteriota;Acidimicrobiia,Bacteria;Actinobacteriota;Actinobacteria,Bacteria;Actinobacteriota;Coriobacteriia,Bacteria;Actinobacteriota;Thermoleophilia,Bacteria;Bacteroidota;Bacteroidia,Bacteria;Bdellovibrionota;Bdellovibrionia,Bacteria;Bdellovibrionota;Oligoflexia,Bacteria;Campilobacterota;Campylobacteria,Bacteria;Chloroflexi;Anaerolineae,Bacteria;Cyanobacteria;Vampirivibrionia,Bacteria;Dependentiae;Babeliae,Bacteria;Desulfobacterota;Desulfovibrionia,Bacteria;Desulfobacterota;Desulfuromonadia,Bacteria;Elusimicrobiota;Elusimicrobia,Bacteria;Elusimicrobiota;Lineage IIa,Bacteria;Fibrobacterota;Fibrobacteria,Bacteria;Firmicutes;Bacilli,Bacteria;Firmicutes;Clostridia,Bacteria;Firmicutes;Incertae Sedis,Bacteria;Firmicutes;Limnochordia,Bacteria;Firmicutes;Moorellia,Bacteria;Firmicutes;Negativicutes,Bacteria;Firmicutes;uncultured,Bacteria;Fusobacteriota;Fusobacteriia,Bacteria;Myxococcota;Polyangia,Bacteria;Myxococcota;bacteriap25,Bacteria;Nitrospirota;Nitrospiria,Bacteria;Patescibacteria;Saccharimonadia,Bacteria;Proteobacteria;Alphaproteobacteria,Bacteria;Proteobacteria;Gammaproteobacteria,Bacteria;Spirochaetota;Brachyspirae,Bacteria;Spirochaetota;Spirochaetia,Bacteria;Synergistota;Synergistia,Bacteria;Verrucomicrobiota;Lentisphaeria,Bacteria;Verrucomicrobiota;Verrucomicrobiae,label
0.0,0.0,0.0,0.0,0.0008465011286681715,0.0,0.15661827030869768,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.08350745229140549,0.20946045280799766,0.0,0.0,0.0,0.2882674266714167,0.0,0.0,0.0,0,0,0.10714285714285714,0.0,0.003445430162987415,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.009278350515463918,0.031884875846501126,0.0,0.23033385284226068,0.0,0.0,0.0,0.0,0.17965981573352233,0,0.023289665211062592,0.0,0.0,0,0.0,0.018735199888563866,0.19788297559541312,0.0,0.0,0.0,0.016743854649091557,0.0,0.0,0.0,0,0,0.07142857142857142,0.00819672131147541,0.008974623478440273,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0015463917525773195,0.04232505643340858,0.0,0.3643944986738851,0.0,0.0,0.0,0.0,0.03401842664776754,0,0.3854439592430859,0.0,0.0,0,0.0,0.04513163393230255,0.24573654807409587,0.0,0.0,0.0,0.006234413965087282,0.0,0.0,0.0,0,0,0.0,0.0,0.014111821745409531,0.0,0.0,0.0,0.0,0.014492753623188406,0.5
0.0,0.0,0.0,0.002577319587628866,0.11851015801354402,0.0,0.15842288026686352,0.0,0.0,0.0028089887640449437,0.0,0.0,0,0.0020378457059679767,0.0,0.0,0,0.0,0.05815573199609973,0.1982505145545428,0.0,0.0,0.0,0.0012468827930174563,0.0,0.0,0.0,0,0,0.03571428571428571,0.00819672131147541,0.0023726016092428305,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.006701030927835051,0.014390519187358916,0.0,0.2661252836792169,0.0,0.0,0.0,0.0,0.0,0,0.00960698689956332,0.0,0.0,0,0.0,0.01706365789107118,0.0993457806527492,0.0,0.0,0.0,0.009262557890986818,0.0,0.0,0.0,0,0,0.05357142857142857,0.0,0.017123994223230864,0.0,0.0,0.0,0.0,0.0,0.75
0.0,0.0,0.0,0.0010309278350515464,0.024548532731376974,0.0,0.0798950045115249,0.0,0.0,0.0,0.0,0.012048192771084338,0,0.05007278020378457,0.0,0.0,0,0.0,0.16638807633375122,0.19248015289620699,0.0,0.0,0.0,0.005284408027550172,0.015957446808510637,0.0,0.0,0,0,0.03571428571428571,0.0,0.0027645966577264287,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0005154639175257732,0.06800225733634312,0.0,0.12085418204686517,0.0,0.0,0.0,0.0,0.002834868887313962,0,0.004366812227074236,0.0,0.0,0,0.0,0.02235687421646469,0.26411349603057926,0.014492753623188406,0.0,0.0,0.021375133594584966,0.0,0.0,0.0,0,0,0.0,0.0,0.02684134516195585,0.0,0.0,0.0,0.0,0.028985507246376812,0.0
0.0,0.0,0.0,0.01288659793814433,0.09706546275395034,0.0,0.16495775572143384,0.0,0.0,0.0,0.0,0.0,0,0.001455604075691412,0.0,0.0,0,0.0,0.06762780331522496,0.40749044398706263,0.0,0.006711409395973154,0.0,0.01383446146538416,0.0,0.0,0.0,0,0,0.07142857142857142,0.0,0.0023107076542191046,0.0,0.0,0.0,0.0,0.014492753623188406,0.0
0.0,0.0,0.0,0.002061855670103093,0.02878103837471783,0.0,0.17102780739890083,0.0,0.0,0.0,0.0,0.0010630758327427356,0,0.013100436681222707,0.0,0.0,0,0.0,0.022705112132609,0.16145986474566304,0.014492753623188406,0.0,0.0,0.018821992637453985,0.0,0.0,0.0,0,0,0.0,0.0,0.03670311532906953,0.0,0.0,0.0,0.0,0.014492753623188406,0.0
0.0,0.0,0.0,0.007731958762886598,0.01580135440180587,0.0,0.14907171957454954,0.0,0.0,0.021067415730337078,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.02737150020894275,0.22463981182005294,0.0,0.0,0.0,0.26891105569409807,0.0,0.0,0.0,0,0,0.017857142857142856,0.0,0.020940788116360635,0.0,0.0,0.0,0.0,0.014492753623188406,0.25
0.0,0.0,0.0,0.0036082474226804126,0.04317155756207675,0.0,0.21083859677904465,0.0,0.0,0.0,0.0,0.0,0,0.05967976710334789,0.0,0.0,0,0.0,0.02918233737289316,0.18049838282857983,0.0,0.0,0.0,0.013062581641135258,0.0,0.0,0.0,0,0,0.0,0.01639344262295082,0.0010934598720858263,0.0,0.0,0.0,0.0,0.014492753623188406,0.0
0.0,0.0,0.0,0.008762886597938144,0.07985327313769752,0.0,0.03056899898832472,0.0,0.0,0.0,0.0,0.0,0,0.0017467248908296944,0.0,0.0,0,0.0,0.05237498258810419,0.25297706556895033,0.0,0.0,0.0,0.021315758223488898,0.005319148936170213,0.0,0.0,0,0,0.017857142857142856,0.0,0.0017330307406643285,0.0,0.0,0.0,0.0,0.0,0.75
0.0,0.0,0.0,0.029381443298969072,0.19723476297968398,0.0,0.1453257867825992,0.0,0.0,0.0,0.0,0.0,0,0.0011644832605531296,0.0,0.0,0,0.0,0.0754283326368575,0.2512128785651279,0.0,0.0,0.0,0.013953212207576298,0.0,0.0,0.0,0,0,0.4107142857142857,0.0,0.008252527336496802,0.0,0.0,0.0,0.0,0.0,0.25
0.0,0.0,0.0,0.004123711340206186,0.045146726862302484,0.0,0.1493724879009105,0.0,0.0,0.0014044943820224719,0.0,0.011693834160170093,0,0.0069868995633187774,0.0,0.0,0,0.0,0.03433625853182894,0.2006395177888856,0.0,0.0,0.0,0.007718798242489016,0.0,0.0,0.0,0,0,0.0,0.0,0.010356921807303486,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.015463917525773196,0.20626410835214448,0.0,0.13499029338583107,0.0,0.0,0.0,0.0,0.0,0,0.0069868995633187774,0.0,0.0,0,0.0,0.14765287644518735,0.22463981182005294,0.0,0.0,0.0,0.0021375133594584966,0.0,0.003861003861003861,0.0,0,0,0.0,0.0,0.002970909841138849,0.0,0.0,0.0,0.0,0.0,0.25
0.0,0.0,0.0,0.012371134020618556,0.08860045146726862,0.0,0.22333415361058703,0.0,0.0,0.012640449438202247,0.0,0.0,0,0.007569141193595342,0.0,0.0,0,0.0,0.02667502437665413,0.1722287562481623,0.0,0.0,0.0,0.007718798242489016,0.0,0.3552123552123552,0.0,0,0,0.0,0.0,0.03125644728698164,0.0,0.0,0.0,0.0,0.0,0.75
0.0,0.0,0.0,0.006701030927835051,0.06320541760722348,0.0,0.0758756459683373,0.0,0.0,0.0,0.0,0.0,0,0.0017467248908296944,0.0,0.0,0,0.0,0.09910851093467056,0.3596001176124669,0.014492753623188406,0.0,0.0,0.009025056406602542,0.005319148936170213,0.0,0.0,0,0,0.08928571428571429,0.0,0.013822983288632143,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.009278350515463918,0.07505643340857787,0.0,0.17086375194815848,0.0,0.0,0.0014044943820224719,0.0,0.2335223245924876,0,0.00960698689956332,0.0,0.0,0,0.0,0.035102381947346425,0.21949426639223757,0.057971014492753624,0.0,0.0,0.012468827930174564,0.0,0.0,0.0,0,0,0.0,0.01639344262295082,0.08118423767278729,0.0,0.0,0.0,0.0,0.028985507246376812,0.25
0.0,0.0,0.0,0.005154639175257732,0.07110609480812641,0.0,0.20342875892051512,0.0,0.0,0.0014044943820224719,0.0,0.001417434443656981,0,0.0011644832605531296,0.0,0.0,0,0.0,0.03531132469703301,0.3079976477506616,0.0,0.0,0.0,0.07451609072556703,0.0,0.0,0.0,0,0,0.125,0.0,0.012193109139674025,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.004639175257731959,0.07900677200902935,0.0,0.2221037377300194,0.0,0.0,0.0,0.0,0.0,0,0.062882096069869,0.0,0.0,0,0.0,0.03475414403120212,0.27050867391943545,0.0,0.0,0.0,0.03550647191544947,0.0,0.0,0.0,0,0,0.017857142857142856,0.0,0.35473488755931504,0.0,0.0,0.0,0.0,0.0,0.25
0.0,0.0,0.0,0.060309278350515465,0.314334085778781,0.0,0.1350176359609548,0.0,0.0,0.004213483146067416,0.0,0.0,0,0.01717612809315866,0.0,0.0,0,0.0,0.10293912801225798,0.1763451925904146,0.0,0.0,0.0,0.0339033368958556,0.03723404255319149,0.09652509652509653,0.0,0,0,0.0,0.0,0.026573138023519703,0.0,0.0,0.0,0.0,0.043478260869565216,0.25
0.0,0.0,0.0,0.002061855670103093,0.03978555304740406,0.0,0.19041369316162196,0.0,0.0,0.0,0.0,0.016654854712969524,0,0.0445414847161572,0.0,0.0,0,0.1111111111111111,0.013302688396712633,0.2167009703028521,0.0,0.0,0.0,0.004987531172069825,0.0,0.0,0.0,0,0,0.017857142857142856,0.0,0.010150608623891067,0.0,0.0,0.0,0.0,0.028985507246376812,0.25
0.0,0.0,0.0,0.0036082474226804126,0.02200902934537246,0.0,0.13340442402865502,0.0,0.0,0.0056179775280898875,0.0,0.0010630758327427356,0,0.006404657933042212,0.0,0.0,0,0.0,0.023540883131355342,0.1923698912084681,0.043478260869565216,0.0,0.0,0.023393896211851326,0.0,0.0,0.0,0,0,0.0,0.0,0.12624303693005984,0.0,0.0,0.0,0.0,0.08695652173913043,0.0
0.0,0.0,0.0,0.003092783505154639,0.06461625282167043,0.0,0.24974708118010555,0.0,0.0,0.0,0.0,0.0,0,0.05967976710334789,0.0,0.0,0,0.0,0.11638111157542834,0.19986768597471333,0.0,0.0,0.0,0.021375133594584966,0.0,0.0,0.0,0,0,0.19642857142857142,0.05737704918032787,0.14380028883845677,0.0,0.0,0.0,0.0,0.0,0.25
0.0,0.0,0.0,0.026288659793814433,0.31123024830699775,0.0,0.0724031389276242,0.0,0.0,0.0,0.8571428571428571,0.0,0,0.006404657933042212,0.0,0.0,0,0.0,0.04972837442540744,0.8280652749191414,0.0,0.0,0.0,0.012112575703598147,0.0,0.0,0.0,0,0,0.0,0.0,0.06930059830823189,0.0,0.0,0.0,0.0,0.0,0.25
0.0,0.0,0.0,0.003092783505154639,0.12189616252821671,0.0,0.15150520876056106,0.0,0.0,0.0,0.0,0.0,0,0.06812227074235808,0.0,0.0,0,0.0,0.01671541997492687,0.14106145251396648,0.0,0.0,0.0,0.4664529153307208,0.0,0.003861003861003861,0.0,0,0,0.03571428571428571,0.0,0.1085413657932742,0.0,0.0,0.0,0.0,0.0,0.25
0.0,0.0,0.0,0.008762886597938144,0.0744920993227991,0.0,0.21843983266344025,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.04053489343919766,0.16855336665686563,0.0,0.0,0.0,0.254304714404465,0.0,0.0,0.0,0,0,0.0,0.0,0.03996286362698576,0.0,0.0,0.0,0.0,0.0,0.25
0.0,0.0,0.0,0.008762886597938144,0.11286681715575621,0.0,0.08796106417302381,0.0,0.0,0.0,0.0,0.07228915662650602,0,0.001455604075691412,0.0,0.0,0,0.0,0.022635464549380136,0.37044251690679214,0.0,0.0,0.0,0.49697185607410044,0.0,0.0,0.0,0,0,0.03571428571428571,0.13114754098360656,0.04021043944708067,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0010309278350515464,0.013544018058690745,0.0,0.22746288245426954,0.0,0.0,0.0,0.0,0.030120481927710843,0,0.025036390101892285,0.0,0.0,0,0.0,0.03433625853182894,0.13679800058806232,0.0,0.0,0.0,0.03372521078256739,0.0,0.003861003861003861,0.0,0,0,0.10714285714285714,0.0,0.0012172477821332784,0.0,0.0,0.0,0.0,0.0,0.5
0.0,0.0,0.0,0.002061855670103093,0.09142212189616253,0.0,0.28851885270554783,0.0,0.0,0.0028089887640449437,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.017690486140130936,0.2520582181711261,0.0,0.0,0.0,0.059197244982781144,0.0,0.0,0.0,0,0,0.017857142857142856,0.0,0.0378172065194966,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.013917525773195877,0.20372460496613995,0.0,0.03724058731851366,0.0,0.0,0.0,0.0,0.0007087172218284905,0,0.0002911208151382824,0.0,0.0,0,0.0,0.07612480846914613,0.15168332843281387,0.0,0.0,0.0,0.20793254957843488,0.0,0.0,0.0,0,0,0.23214285714285715,0.0,0.01615432226119249,0.0,0.0,0.0,0.0,0.0,0.25
0.0,0.0,0.0,0.01288659793814433,0.585214446952596,0.0,0.18281245727722636,0.0,0.0,0.0,0.0,0.0,0,0.0040756914119359534,0.0,0.0,0,0.0,0.18421785764033988,0.24610408703322553,0.0,0.0,0.0,0.09725685785536159,0.0,0.003861003861003861,0.08695652173913043,0,0,0.08928571428571429,0.01639344262295082,0.07206519496595833,0.0,0.0,0.0,0.0,0.0,0.25
0.0,0.0,0.0,0.029381443298969072,0.07703160270880362,0.0,0.3456101495638859,0.0,0.0,0.0,0.0,0.0,0,0.11295487627365357,0.0,0.0,0,0.0,0.003969912244045131,0.17671273154954426,0.0,0.0,0.0,0.09975062344139651,0.0,0.0,0.0,0,0,0.0,0.0,0.14462554157210647,0.0,0.0,0.0,0.0,0.057971014492753624,0.0
0.0,0.0,0.0,0.005670103092783505,0.09255079006772009,0.0,0.29018674978809506,0.0,0.0,0.0,0.0,0.00035435861091424523,0,0.004949053857350801,0.0,0.0,0,0.0,0.07166736314249895,0.26940605704204645,0.0,0.0,0.0,0.009500059375371095,0.0,0.0,0.0,0,0,0.03571428571428571,0.01639344262295082,0.09839075716938313,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.003092783505154639,0.020033860045146727,0.0,0.3044595740026796,0.0,0.0,0.0,0.0,0.001417434443656981,0,0.015429403202328967,0.0,0.0,0,0.0,0.015810001392951665,0.22217730079388415,0.0,0.0,0.0,0.23851086569291058,0.0,0.0,0.0,0,0,0.03571428571428571,0.0,0.0027852279760676706,0.0,0.0,0.0,0.0,0.0,0.25
0.0,0.0,0.0,0.008247422680412371,0.025959367945823927,0.0,0.27520301862029367,0.0,0.0,0.0,0.0,0.002126151665485471,0,0.027365356622998546,0.0,0.0,0,0.0,0.01594929655940939,0.18803293149073802,0.0,0.0,0.0,0.06958793492459328,0.0,0.015444015444015444,0.0,0,0,0.017857142857142856,0.0,0.09624510006189395,0.0,0.0,0.0,0.0,0.014492753623188406,0.25
0.0,0.0,0.0,0.004123711340206186,0.019187358916478554,0.0,0.22500205069313428,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.046733528346566376,0.257718318141723,0.0,0.0,0.0,0.12546015912599454,0.0,0.0,0.0,0,0,0.0,0.0,0.023726016092428307,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0010309278350515464,0.018340857787810385,0.0,0.1355644874634293,0.0,0.0,0.0,0.0,0.004606661941885188,0,0.006695778748180495,0.0,0.0,0,0.0,0.032246831034963085,0.20225668920905615,0.3188405797101449,0.013422818791946308,0.0,0.16375727348295926,0.0,0.0,0.0,0,0,0.017857142857142856,0.0,0.08170002063131834,0.0,0.0,0.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0005154639175257732,0.02652370203160271,0.0,0.09411314357586198,0.0,0.0,0.0,0.0,0.004252303330970942,0,0.0,0.0,0.0,0,0.0,0.02702326229279844,0.2040943840047045,0.0,0.0,0.0,0.0032656454102838145,0.010638297872340425,0.0,0.0,0,0,0.017857142857142856,0.13114754098360656,0.009036517433463998,0.0,0.0,0.0,0.0,0.014492753623188406,0.25
0.0,0.0,0.0,0.008247422680412371,0.06743792325056433,0.0,0.130123315013808,0.0,0.0,0.0,0.0,0.0,0,0.02940320232896652,0.0,0.0,0,0.0,0.03649533361192367,0.24331079094384006,0.0,0.0,0.0,0.09036931480821755,0.0,0.0,0.0,0,0,0.0,0.0,0.06608211264699815,0.0,0.0,0.0,0.0,0.028985507246376812,0.75
0.0,0.0,0.0,0.002061855670103093,0.5677200902934537,0.0,0.22073660897383315,0.0,0.0,0.0,0.0,0.0010630758327427356,0,0.03173216885007278,0.0,0.0,0,0.0,0.023331940381668755,0.24794178182887386,0.0,0.0,0.0,0.012409452559078495,0.0,0.0,0.0,0,0,0.0,0.0,0.04613162781101712,0.0,0.0,0.0,0.0,0.18840579710144928,0.25
0.0,0.0,0.0,0.004639175257731959,0.202313769751693,0.0,0.09332020889727395,0.0,0.0,0.0,0.0,0.0,0,0.009898107714701601,0.0,0.0,0,0.0,0.14451873519988856,0.17053807703616583,0.10144927536231885,0.0,0.0,0.24557653485334283,0.0,0.0,0.0,0,0,0.10714285714285714,0.0,0.006952754280998555,0.0,0.0,0.0,0.0,0.014492753623188406,0.25
0.0,0.0,0.0,0.0036082474226804126,0.09198645598194131,0.0,0.11820195225986384,0.0,0.0,0.0,0.0,0.0,0,0.001455604075691412,0.0,0.0,0,0.0,0.08106978687839532,0.21809761834754485,0.014492753623188406,0.0,0.0,0.14232276451727824,0.0,0.0,0.0,0,0,0.0,0.0,0.002537652155972767,0.0,0.0,0.0,0.0,0.028985507246376812,0.0
0.0,0.0,0.0,0.011855670103092783,0.18623024830699775,0.0,0.16766467065868262,0.0,0.0,0.0,0.0,0.0,0,0.011644832605531296,0.0,0.0,0,0.0,0.0902632678646051,0.31343722434578064,0.0,0.0,0.0,0.04275026718916993,0.0,0.03088803088803089,0.0,0,0,0.0,0.0,0.010666391582422117,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.003092783505154639,0.06518058690744921,0.0,0.09189839499084024,0.0,0.0,0.0,0.0,0.010630758327427357,0,0.0017467248908296944,0.0,0.0,0,0.0,0.028625156707062265,0.23375477800646868,0.0,0.0,0.0,0.18566678541740886,0.0,0.0,0.0,0,0,0.017857142857142856,0.02459016393442623,0.004786465855168146,0.0,0.0,0.0,0.0,0.0,0.25
0.0,0.0,0.0,0.002061855670103093,0.009875846501128669,0.0,0.3800617942197796,0.0,0.0,0.0,0.0,0.0024805102763997165,0,0.038136826783114995,0.0,0.0,0,0.0,0.013024098063797186,0.34034107615407233,0.0,0.0,0.0,0.03283458021612635,0.0,0.0,0.0,0,0,0.0,0.01639344262295082,0.023230864452238497,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.002061855670103093,0.023984198645598195,0.0,0.20640909960900117,0.0,0.0,0.0,0.0,0.0074415308291991495,0,0.010189228529839884,0.0,0.0,0,0.0,0.020824627385429725,0.35537341958247576,0.014492753623188406,0.0,0.0,0.14463840399002495,0.0,0.0,0.0,0,0,0.017857142857142856,0.0,0.009098411388487724,0.0,0.0,0.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.04796839729119639,0.0,0.09977305662647308,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.11248084691461206,0.14010585122022934,0.0,0.0,0.0,0.9237026481415509,0.0,0.0,0.0,0,0,0.0,0.0,0.005694243862182794,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.004123711340206186,0.03781038374717833,0.0,0.18423427118366006,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.05411617216882574,0.18049838282857983,0.0,0.0,0.0,0.0627597672485453,0.0,0.0,0.21739130434782608,0,0,0.0,0.0,0.04497627398390757,0.0,0.0,0.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0015463917525773195,0.025112866817155757,0.0,0.2025264539414322,0.0,0.0,0.0,0.0,0.0,0,0.015429403202328967,0.0,0.0,0,0.0,0.017272600640757765,0.2301896501029109,0.0,0.0,0.0,0.07706923168269801,0.0,0.0,0.0,0,0,0.0,0.0,0.036744377965752015,0.021759345359866095,0.0,0.0,0.0,0.028985507246376812,0.0
0.0,0.0,0.0,0.005670103092783505,0.1221783295711061,0.0,0.11924097011456539,0.0,0.0,0.0,0.0,0.0074415308291991495,0,0.0034934497816593887,0.0,0.0,0,0.0,0.08991502994846079,0.29083357835930607,0.028985507246376812,0.0,0.0,0.06596603728773305,0.0,0.0,0.0,0,0,0.0,0.0,0.0004538890035073241,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.006701030927835051,0.03809255079006772,0.0,0.18396084543242283,0.0,0.0,0.0,0.0,0.0010630758327427356,0,0.02590975254730713,0.0,0.0,0,0.0,0.04743000417885499,0.257718318141723,0.37681159420289856,0.0,0.0,0.011340695879349246,0.0,0.0,0.0,0,0,0.0,0.0,0.004910253765215597,0.0,0.0,0.0,0.017543859649122806,0.014492753623188406,0.25
0.0,0.0,0.0,0.0010309278350515464,0.04317155756207675,0.0,0.19243704372077763,0.0,0.0,0.0,0.0,0.015237420269312544,0,0.0026200873362445414,0.0,0.0,0,0.0,0.018595904722106142,0.1972581593648927,0.0,0.0,0.0,0.05640660254126588,0.0,0.0,0.0,0,0,0.0,0.0,0.09735919125232102,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.002577319587628866,0.15660270880361174,0.0,0.14464222240450605,0.0,0.0,0.0,0.0,0.0010630758327427356,0,0.04163027656477438,0.0,0.0,0,0.0,0.023610530714584205,0.2484563363716554,0.0,0.0,0.0,0.15550409690060563,0.0,0.011583011583011582,0.0,0,0,0.0,0.0,0.29471838250464205,0.0,0.0,0.0,0.0,0.0,0.25
0.0,0.0,0.125,0.005670103092783505,0.21613995485327314,0.0,0.2344899242610669,0.0,0.0,0.0,0.0,0.0,0,0.009024745269286753,0.0,0.0,0,0.0,0.07668198913497702,0.18795942369891208,0.057971014492753624,0.0,0.0,0.005937537109606935,0.0,0.0,0.0,0,0,0.0,0.01639344262295082,0.3198473282442748,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.006185567010309278,0.08577878103837472,0.0,0.13452546960872774,0.0,0.0,0.0014044943820224719,0.0,0.0,0,0.040756914119359534,0.0,0.0,0,0.0,0.11415238891210475,0.18766539253160835,0.014492753623188406,0.0,0.0,0.09470371689823061,0.0,0.003861003861003861,0.0,0,0,0.08928571428571429,0.0,0.00699401691768104,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.014948453608247423,0.19243792325056433,0.0,0.1695786509173434,0.0,0.0,0.0,0.0,0.0,0,0.02066957787481805,0.0,0.0,0,0.0,0.022217579050006965,0.24897089091443694,0.0,0.0,0.0,0.13234770217313857,0.0,0.0,0.043478260869565216,0,0,0.05357142857142857,0.0,0.02178667216835156,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.006701030927835051,0.057844243792325056,0.0,0.22743553987914583,0.0,0.0,0.0,0.0,0.00035435861091424523,0,0.026200873362445413,0.0,0.0,0,0.0,0.0078701769048614,0.25194795648338725,0.0,0.0,0.0,0.017040731504571905,0.0,0.0,0.0,0,0,0.19642857142857142,0.0,0.02240561171858882,0.0,0.0,0.0,0.0,0.0,0.25
0.0,0.0,0.0,0.005670103092783505,0.0505079006772009,0.0,0.05597025127826539,0.0,0.0,0.0,0.0,0.049255846917080084,0,0.018631732168850074,0.0,0.0,0,0.0,0.06031480707619446,0.4099162011173184,0.07246376811594203,0.0,0.0,0.19706685666785417,0.0,0.0,0.0,0,0,0.05357142857142857,0.0,0.27788322673818855,0.0,0.0,0.0,0.0,0.0,0.5
0.0,0.0,0.0,0.005154639175257732,0.077313769751693,0.0,0.17671506302463566,0.0,0.0,0.0,0.0,0.0,0,0.015138282387190683,0.0,0.0,0,0.0,0.0794678924641315,0.4276683328432814,0.028985507246376812,0.0,0.0,0.027965799786248663,0.0,0.0,0.0,0,0,0.08928571428571429,0.0,0.04474932948215391,0.0,0.0,0.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0010309278350515464,0.005079006772009029,0.0,0.21357285429141717,0.0,0.0,0.0,0.0,0.0,0,0.0005822416302765648,0.0,0.0,0,0.0,0.027510795375400472,0.3257865333725375,0.0,0.0,0.0,0.15455409096306852,0.0,0.0,0.0,0,0,0.03571428571428571,0.09016393442622951,0.006540127914173716,0.0,0.0,0.0,0.0,0.043478260869565216,0.0
0.0,0.0,0.0,0.004123711340206186,0.039503386004514675,0.0,0.23454460941131436,0.0,0.0,0.0,0.0,0.0,0,0.027656477438136828,0.0,0.0,0,0.0,0.12404234573060315,0.29322258159364895,0.2028985507246377,0.0,0.0,0.14950718441990263,0.0,0.003861003861003861,0.0,0,0,0.03571428571428571,0.0,0.14072622240561172,0.0,0.022222222222222223,0.0,0.0,0.07246376811594203,0.0
0.0,0.0,0.0,0.024742268041237112,0.0950902934537246,0.0,0.2017608618379679,0.0,0.0,0.004213483146067416,0.0,0.002126151665485471,0,0.0017467248908296944,0.0,0.0,0,0.0,0.06867251706365789,0.24750073507791825,0.0,0.0,0.0,0.034615841349008435,0.0,0.003861003861003861,0.0,0,0,0.05357142857142857,0.00819672131147541,0.03711574169589437,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.008247422680412371,0.041196388261851014,0.0,0.2623246657370191,0.0,0.0,0.0014044943820224719,0.0,0.002834868887313962,0,0.10363901018922853,0.0,0.0,0,0.0,0.050912383340298094,0.3845192590414584,0.057971014492753624,0.040268456375838924,0.0,0.058069112931955824,0.0,0.0,0.0,0,0,0.0,0.0,0.003424798844646173,0.0,0.0,0.0,0.0,0.057971014492753624,0.25
0.0,0.0,0.0,0.002577319587628866,0.029345372460496615,0.0,0.19076914663823039,0.0,0.0,0.0014044943820224719,0.0,0.0,0,0.0002911208151382824,0.0,0.0,0,0.0,0.03196824070204764,0.28068950308732726,0.0,0.0,0.0,0.0974349839686498,0.0,0.0,0.0,0,0,0.0,0.0,0.031710336290488965,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.004123711340206186,0.09170428893905191,0.0,0.19787821617039894,0.0,0.0,0.0,0.0,0.02232459248759745,0,0.01572052401746725,0.0,0.0,0,0.0,0.08907925894971444,0.4998897383122611,0.0,0.0,0.0,0.29996437477734234,0.0,0.0,0.0,0,0,0.125,0.0,0.015886115122756343,0.0,0.0,0.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0005154639175257732,0.06461625282167043,0.0,0.26008257457687367,0.0,0.0,0.0,0.0,0.0,0,0.0008733624454148472,0.0,0.0,0,0.0,0.017481543390444353,0.13565862981476037,0.028985507246376812,0.0,0.0,0.6099631872699204,0.0,0.0,0.0,0,0,0.03571428571428571,0.0,0.0024344955642665567,0.0,0.0,0.0,0.0,0.0,0.0
